"country_code","month","day","relative_active_users"
country8,3,18,0.000054538110316027702711
country108,4,9,0.00879621807811361091
country204,6,28,0.000019477896541438465254
country86,6,1,0.000048694741353596163135
country65,5,12,0.000007791158616575386102
country228,1,8,0.00143746876475815874
country111,6,22,0.00044020046183650931
country83,6,4,0.00104791083392938943
country216,4,25,0.000007791158616575386102
country118,3,2,0.000003895579308287693051
country32,5,7,0.00603425234853763654
country68,2,6,0.000079859375819897707541
country130,3,20,0.000050642531007740009660
country206,4,14,0.01272490981052174935
country56,2,27,0.000013634527579006925678
country64,4,29,0.000054538110316027702711
country209,3,11,0.01943114958973901294
country210,3,25,0.000029216844812157697881
country153,4,10,0.00194389407483555883
country218,2,3,0.000056485899970171549236
country205,2,6,0.000031164634466301544406
country183,2,13,0.00027658613088842621
country133,6,2,0.000011686737924863079152
country46,4,16,0.00023763033780554928
country221,3,8,0.000029216844812157697881
country61,4,8,0.01049858623583533277
country125,2,16,0.000011686737924863079152
country142,1,4,0.00113166578905757483
country91,3,31,0.000029216844812157697881
country124,1,28,0.00448965515280156624
country68,6,22,0.000070120427549178474914
country113,5,15,0.00198284986791843576
country198,4,6,0.000019477896541438465254
country223,2,21,0.00271716656753066590
country190,2,22,0.000007791158616575386102
country169,2,14,0.00383519782900923381
country162,5,22,0.000068172637895034628389
country87,5,16,0.000005843368962431539576
country96,3,22,0.000003895579308287693051
country106,6,28,0.000054538110316027702711
country142,3,20,0.00151927593023220029
country64,5,9,0.000040903582737020777033
country9,1,14,0.00155628393366093337
country232,1,3,0.000005843368962431539576
country135,1,27,0.000066224848240890781863
country24,4,29,0.000001947789654143846525
country56,1,21,0.000015582317233150772203
country189,2,22,0.000007791158616575386102
country117,1,8,0.000001947789654143846525
country61,1,14,0.00866961175059426088
country156,5,20,0.000011686737924863079152
country134,1,28,0.000009738948270719232627
country208,6,21,0.00038371456186633777
country8,6,20,0.000074016006857466167965
country2,4,16,0.07867317192052410501
country179,6,21,0.00010128506201548002
country113,2,12,0.00239967685390521892
country170,5,5,0.00026879497227185082
country125,5,11,0.000011686737924863079152
country171,5,9,0.000003895579308287693051
country218,6,7,0.000074016006857466167965
country215,1,29,0.000038955793082876930508
country67,3,28,0.000009738948270719232627
country57,6,27,0.00192636396794826421
country126,6,9,0.00058044131693486626
country151,5,29,0.000017530106887294618729
country127,5,11,0.00195947639206870960
country152,1,27,0.000037008003428733083982
country127,5,29,0.00231202631946874583
country190,2,11,0.000001947789654143846525
country9,3,17,0.00124268979934377408
country129,1,1,0.000023373475849726158305
country111,6,8,0.00038371456186633777
country230,2,12,0.000001947789654143846525
country74,6,10,0.00118230832006531484
country217,3,8,0.00610632056574095886
country175,3,30,0.00011686737924863079
country189,3,15,0.000009738948270719232627
country125,3,8,0.000015582317233150772203
country216,6,19,0.000001947789654143846525
country13,6,26,0.000029216844812157697881
country124,6,22,0.00556288725223482568
country198,4,11,0.000013634527579006925678
country149,4,15,0.000077911586165753861016
country79,3,18,0.00013244969648178156
country189,3,7,0.000011686737924863079152
country173,1,17,0.00016556212060222695
country170,2,22,0.00034475876878346083
country94,4,21,0.000021425686195582311779
country191,5,25,0.000007791158616575386102
country197,2,8,0.000064277058586746935338
country153,1,30,0.00228280947465658813
country144,4,28,0.00125048095796034947
country96,3,25,0.000003895579308287693051
country108,4,6,0.00847288499552573239
country30,6,2,0.00045773056872380393
country190,2,25,0.000005843368962431539576
country167,3,25,0.000044799162045308470084
country106,6,4,0.000056485899970171549236
country45,1,5,0.00818461212671244310
country85,6,26,0.00448575957349327855
country112,4,26,0.00026489939296356313
country33,1,6,0.00360341086016611607
country45,6,5,0.01099527259764201364
country43,5,24,0.00664001493097637281
country91,5,6,0.000025321265503870004830
country54,5,9,0.000011686737924863079152
country230,5,25,0.000001947789654143846525
country85,2,19,0.00515385142486461791
country86,1,14,0.000052590320661883856186
country194,2,24,0.00505840973181156943
country135,5,26,0.000035060213774589237457
country96,6,12,0.000007791158616575386102
country40,5,15,0.000001947789654143846525
country33,5,12,0.00303076070184782519
country8,6,8,0.000058433689624315395762
country30,6,30,0.00047136509630281086
country10,4,30,0.000001947789654143846525
country83,1,22,0.00127775001311836332
country121,2,28,0.000001947789654143846525
country68,5,12,0.000064277058586746935338
country147,5,1,0.00017140548956465849
country17,4,8,0.00014803201371493234
country2,3,14,0.08181495663265812945
country118,2,13,0.000007791158616575386102
country124,1,19,0.00536031712820386564
country74,6,19,0.00150758919230733721
country230,4,12,0.000001947789654143846525
country232,4,23,0.000011686737924863079152
country144,2,8,0.00156407509227750876
country209,4,1,0.01938245484838541677
country177,6,15,0.00253796991934943202
country221,2,2,0.000035060213774589237457
country203,5,23,0.000005843368962431539576
country109,5,6,0.01387605349612076265
country171,2,27,0.000001947789654143846525
country83,3,7,0.00120178621660675331
country2,4,9,0.08654808549222767651
country115,4,28,0.000013634527579006925678
country124,4,10,0.00569533694871660724
country190,1,2,0.000001947789654143846525
country113,1,7,0.00230813074016045813
country177,2,2,0.00237240779874720507
country38,5,17,0.000001947789654143846525
country209,5,9,0.01658348111538070932
country112,3,4,0.00032528087224202237
country109,1,13,0.01768398226997198260
country124,3,8,0.00510126110420273405
country116,2,27,0.000013634527579006925678
country156,1,16,0.000021425686195582311779
country208,6,9,0.00039540129979120084
country31,5,9,0.000093493903398904633219
country48,2,22,0.000023373475849726158305
country110,2,25,0.000040903582737020777033
country103,2,18,0.00071483880307079167
country58,4,6,0.000058433689624315395762
country33,5,30,0.00308140323285556520
country39,3,2,0.00086287081678572401
country68,2,21,0.000060381479278459242287
country3,6,23,0.00241915475044665738
country33,3,21,0.00389557930828769305
country182,6,24,0.00021230907230167927
country87,1,11,0.000013634527579006925678
country222,3,16,0.000011686737924863079152
country135,5,4,0.000044799162045308470084
country54,6,29,0.000009738948270719232627
country182,5,12,0.00015971875163979542
country57,4,13,0.00228086168500244428
country37,2,5,0.00017140548956465849
country94,4,30,0.000033112424120445390932
country60,3,7,0.00227307052638586890
country36,6,12,0.000005843368962431539576
country64,6,10,0.000042851372391164623559
country86,4,3,0.000035060213774589237457
country186,2,6,0.000003895579308287693051
country156,4,15,0.000015582317233150772203
country101,6,25,0.00037592340324976238
country169,3,3,0.00306776870527655828
country98,6,2,0.00013829306544421310
country10,5,10,0.000001947789654143846525
country162,5,16,0.000058433689624315395762
country2,2,1,0.07900624395138270276
country149,1,4,0.00014997980336907618
country215,1,20,0.000040903582737020777033
country42,2,20,0.00050252973076911240
country60,6,13,0.00204323134719689501
country197,5,27,0.000046746951699452316609
country222,4,23,0.000009738948270719232627
country129,3,31,0.000017530106887294618729
country53,5,27,0.00010323285166962387
country22,3,6,0.000046746951699452316609
country211,4,26,0.00358393296362467761
country197,1,20,0.000058433689624315395762
country158,1,13,0.000003895579308287693051
country78,6,11,0.00012076295855691848
country204,4,13,0.000013634527579006925678
country111,4,6,0.00039345351013705700
country82,3,26,0.000017530106887294618729
country160,6,30,0.00040903582737020777
country40,5,1,0.000001947789654143846525
country177,1,11,0.00245031938491295893
country5,6,14,0.00070120427549178475
country145,4,16,0.00022594359988068620
country229,3,2,0.00012855411717349387
country69,6,28,0.00012660632751935002
country30,1,29,0.00051226867903983164
country175,6,14,0.00011686737924863079
country52,3,28,0.12397096811729339980
country121,2,20,0.000001947789654143846525
country229,4,21,0.00013244969648178156
country46,3,17,0.00033307203085859776
country194,6,11,0.00517527711106020022
country95,3,22,0.000025321265503870004830
country102,1,13,0.00022204802057239850
country28,2,6,0.00114335252698243791
country8,2,3,0.000052590320661883856186
country45,3,4,0.00927926991234128485
country125,2,2,0.000011686737924863079152
country128,2,11,0.000007791158616575386102
country145,3,28,0.00025321265503870005
country199,4,22,0.000005843368962431539576
country142,3,11,0.00138487844409627488
country24,3,31,0.000003895579308287693051
country157,6,3,0.00030775076535472775
country42,4,25,0.00041682698598678316
country203,1,2,0.000017530106887294618729
country12,5,10,0.00010128506201548002
country172,5,4,0.000005843368962431539576
country160,4,29,0.00038176677221219392
country143,1,8,0.000001947789654143846525
country22,4,17,0.000062329268932603088813
country56,2,11,0.000011686737924863079152
country187,4,13,0.000001947789654143846525
country194,1,25,0.00519475500760163868
country141,2,10,0.03151523660404743678
country2,6,1,0.06926340010135518244
country161,1,30,0.00350017800849649221
country186,2,7,0.000003895579308287693051
country124,3,19,0.00603425234853763654
country66,2,19,0.00666533619648024281
country47,2,25,0.00010518064132376771
country56,3,17,0.000017530106887294618729
country126,3,14,0.00052590320661883856
country65,3,30,0.000003895579308287693051
country70,5,5,0.000001947789654143846525
country129,6,4,0.000027269055158013851356
country182,3,28,0.00029411623777572083
country104,5,28,0.00405529805992748847
country18,4,19,0.00705684191696315596
country183,3,10,0.00023373475849726158
country210,1,19,0.000019477896541438465254
country159,2,1,0.01581994757095632148
country231,5,21,0.000007791158616575386102
country112,3,31,0.00028632507915914544
country144,1,22,0.00157576183020237184
country36,3,21,0.000013634527579006925678
country158,2,27,0.000001947789654143846525
country147,4,22,0.00019088338610609696
country56,3,3,0.000015582317233150772203
country44,5,7,0.00033696761016688545
country194,5,26,0.00475845012507341706
country205,2,1,0.000025321265503870004830
country53,1,21,0.00010518064132376771
country175,2,23,0.00015777096198565157
country232,5,7,0.000013634527579006925678
country151,6,21,0.000019477896541438465254
country90,1,18,0.00025321265503870005
country129,1,12,0.000021425686195582311779
country7,3,22,0.01125627641129728907
country103,4,10,0.00084339292024428555
country133,2,18,0.000015582317233150772203
country4,6,13,0.000017530106887294618729
country136,6,18,0.00022010023091825466
country206,3,30,0.01433573185449871043
country84,5,26,0.000001947789654143846525
country26,3,26,0.000021425686195582311779
country53,4,30,0.000093493903398904633219
country3,2,29,0.00370859150148988378
country208,2,19,0.00044604383079894085
country194,4,28,0.00482077939400602015
country136,2,28,0.00022010023091825466
country71,1,9,0.00702762507215099826
country51,6,13,0.00488895203190105478
country176,1,30,0.00193805070587312729
country192,2,23,0.000001947789654143846525
country145,5,26,0.00025905602400113159
country181,6,17,0.00073626448926637399
country68,2,9,0.000075963796511610014490
country231,5,3,0.000013634527579006925678
country118,2,24,0.000005843368962431539576
country19,2,27,0.000019477896541438465254
country134,5,3,0.000007791158616575386102
country51,2,19,0.00511294784212759713
country39,6,5,0.00086287081678572401
country61,6,18,0.01174906719379568224
country39,6,4,0.00084339292024428555
country46,2,5,0.00028827286881328929
country103,3,7,0.00082586281335699093
country6,6,18,0.00310867228801357905
country222,4,7,0.000005843368962431539576
country225,2,23,0.00019477896541438465
country175,6,12,0.00011686737924863079
country74,5,29,0.00142383423717915181
country159,4,1,0.01634390298792101619
country163,3,15,0.000074016006857466167965
country97,5,2,0.000021425686195582311779
country133,1,15,0.000015582317233150772203
country61,1,4,0.00858780458512021933
country66,4,28,0.00616670204501941810
country38,4,26,0.000001947789654143846525
country144,6,1,0.00124853316830620562
country56,5,31,0.000001947789654143846525
country65,4,2,0.000003895579308287693051
country53,4,5,0.00011297179994034310
country83,1,18,0.00112387463044099945
country202,6,18,0.000001947789654143846525
country17,1,17,0.00017140548956465849
country231,5,5,0.000007791158616575386102
country77,1,10,0.00047526067561109855
country73,2,14,0.000056485899970171549236
